origin,visit
28993088,1
28993570,1
28993573,1
28993611,1
28994599,1
28996380,1
28996433,1
28997363,1
28997393,1
28998362,1
29000104,1
29000598,1
29000988,1
29001046,1
29001193,1
29001485,1
29002049,1
29003412,1
29004431,1
29004685,1
29004730,1
29004859,1
29005038,1
29006432,1
29007090,1
29007210,1
29007518,1
29007712,1
29008324,1
29011472,1
29011683,1
29012049,1
29012154,1
29014040,1
29014534,1
29014642,1
29014989,1
29015622,1
29016740,1
29019408,1
29020004,1
29020163,1
29020407,1
29020886,1
29020934,2
29022282,1
29024852,1
29025398,1
29025490,1
29029996,1
29030014,1
29031894,1
29033089,1
29033981,1
29034744,1
29034980,1
29038457,1
29038674,1
29038882,1
29039436,1
29042021,1
29043540,1
29043806,1
29044364,1
29045765,1
29046624,1
29047518,1
29048954,1
29049613,1
29050304,1
29050621,1
29051123,1
29052149,1
29052259,1
29054034,1
29055186,1
29055312,1
29056703,1
29057111,1
29057166,1
29058963,1
29059291,1
29059357,1
29059524,1
29060041,1
29061130,1
29061174,1
29061811,1
29062024,1
29066212,1
29067024,1
29067647,1
29071467,1
29072350,1
29072859,1
29073137,1
29073747,1
29073764,1
29074679,1
29076151,1
29076284,1
29076871,1
29078044,1
29078057,1
29078545,1
29078962,1
29080723,1
29081511,1
29083442,1
29084709,1
29085000,1
29087294,1
29088352,1
29089751,1
29090932,1
29091138,1
29091804,1
29092057,1
29093038,1
29093221,1
29094500,1
29094535,1
29095655,1
29098493,1
29098874,1
29100576,1
29100848,1
29101253,1
29101619,1
29102518,1
29102821,1
29103054,1
29103529,1
29106849,1
29107294,1
29107423,1
29107594,1
29108433,1
29108455,1
29109951,1
29110232,1
29110827,1
29111314,1
29114446,1
29115720,1
29121076,1
29122678,1
29124043,1
29125705,1
29126479,1
29126539,1
29126555,1
29126743,1
29127513,1
29128017,1
29129320,1
29131380,1
29132218,1
29132870,1
29133332,1
29137088,1
29137380,1
29137808,1
29140791,1
29141131,1
29142773,1
29143036,1
29143088,1
29143947,1
29146175,1
29147215,1
29147800,1
29148330,1
29150622,1
29152329,1
29152353,1
29154385,1
29154509,1
29155433,1
29156709,1
29157182,1
29157197,1
29157866,1
29158260,1
29159268,1
29159278,1
29159279,1
29160236,1
29160789,1
29161696,1
29163404,1
29164012,1
29164112,1
29164203,1
29164456,1
29164810,1
29165191,1
29165266,1
29165890,1
29166186,1
29167222,1
29167447,1
29168066,1
29168145,1
29168249,1
29168666,1
29171033,1
29173293,1
29174096,1
29175524,1
29176064,1
29176705,1
29177817,1
29179078,1
29179340,1
29182561,1
29182911,1
29183192,1
29183468,1
29184969,1
29185938,1
29186356,1
29187754,1
29189012,1
29189289,1
29190215,1
29191468,1
29192878,1
29193534,1
29193813,1
29198253,1
29198813,1
29200045,1
29201952,1
29202040,1
29202612,1
29203297,1
29203543,1
29204911,1
29207106,1
29208587,1
29209148,1
29210282,1
29210590,1
29212394,1
29213487,1
29214089,1
29214228,1
29214696,1
29215539,1
29216110,1
29216507,1
29217074,1
29217406,1
29218441,1
29220982,1
29221399,1
29223994,1
29224598,1
29225522,1
29226920,1
29227612,1
29228342,1
29229078,1
29229713,1
29231284,1
29231560,1
29231630,1
29231753,1
29233178,1
29233797,1
29234146,1
29234932,1
29238647,1
29238701,1
29239755,1
29240766,1
29240808,1
29242572,1
29244089,1
29244650,1
29245200,1
29246363,1
29247052,1
29247568,1
29247876,1
29248537,1
29251460,1
29252139,1
29252629,1
29254438,1
29256416,1
29256740,1
29257160,1
29261535,1
29261961,1
29262062,1
29262096,1
29262479,1
29262993,1
29264109,1
29265716,1
29266392,1
29266593,1
29268151,1
29269423,1
29270294,1
29270489,1
29270735,1
29271535,1
29271911,1
29275069,1
29275579,1
29276866,1
29277281,1
29279183,1
29279208,1
29280677,1
29280944,1
29281335,1
29282041,1
29283879,1
29284647,1
29284704,1
29284840,1
29287138,1
29289245,1
29290023,1
29291416,1
29292789,1
29293886,1
29294781,1
29294986,1
29295466,1
29296174,1
29296619,1
29297606,1
29298435,1
29298539,1
29300413,1
29300428,1
29301963,1
29302081,1
29302452,1
29302782,1
29303034,1
29305206,1
29305233,1
29305925,1
29306507,1
29307320,1
29308748,1
29309120,1
29310350,1
29310921,1
29311381,1
29311401,1
29314586,1
29315092,1
29316469,1
29317974,1
29319518,1
29320176,1
29321558,1
29322539,1
29323459,1
29325233,1
29325435,1
29326036,1
29328760,1
29329399,1
29329786,1
29330246,1
29330653,1
29333261,1
29337446,1
29337848,1
29337954,1
29339755,1
29340187,1
29341216,1
29342671,1
29344579,1
29346535,1
29346980,1
29347574,1
29348685,1
29348692,1
29349828,1
29349868,1
29350243,1
29350437,1
29350773,1
29351270,1
29351274,1
29352230,1
29353023,1
29354171,1
29356723,1
29358432,1
29358790,1
29359582,1
29361431,1
29364191,1
29366041,1
29367023,1
29368199,1
29368544,1
29368853,1
29369531,1
29369795,1
29369887,1
29369969,1
29370420,1
29370602,1
29371163,1
29371345,1
29371753,1
29372522,1
29373366,1
29376278,1
29376735,1
29377705,1
29377872,1
29378032,1
29380318,1
29381366,1
29382458,1
29383336,1
29383461,1
29383617,1
29383725,1
29384625,1
29384960,1
29385241,1
29385313,1
29387401,1
29390443,1
29392050,1
29392798,1
29393285,1
29393615,1
29395207,1
29395582,1
29398311,1
29398887,1
29399025,1
29401216,1
29402641,1
29406029,1
29406448,1
29406488,1
29407162,1
29409026,1
29409591,1
29410995,1
29411271,1
29412383,1
29412709,1
29416100,1
29417447,1
29417819,1
29419832,1
29420609,1
29421475,1
29422870,1
29424914,1
29425623,1
29425727,1
29427272,1
29430415,1
29432133,1
29434613,1
29435607,1
29435905,1
29436412,1
29437558,1
29439734,1
29441880,1
29442601,1
29446548,1
29447912,1
29448251,1
29448965,1
29449095,1
29449642,1
29449694,1
29449943,1
29453091,1
29457569,1
29457573,1
29457963,1
29458936,1
29459605,1
29460192,1
29462989,1
29462994,1
29463293,1
29464767,1
29467761,1
29467909,1
29468614,1
29468664,1
29469032,1
29472515,1
29473044,1
29474469,1
29474939,1
29476606,1
29476891,1
29478221,1
29478371,1
29478477,1
29479206,1
29479395,1
29479596,1
29480197,1
29482725,1
29482878,1
29484854,1
29484932,1
29487767,1
29488351,1
29490197,1
29490253,1
29490742,1
29491149,1
29491646,1
29492358,1
29494067,1
29494543,1
29495504,1
29496616,1
29497503,1
29504915,1
29505113,1
29505718,1
29510744,1
29510957,1
29512839,1
29514426,1
29514443,1
29518044,1
29518379,1
29518384,1
29518802,1
29521788,1
29522394,1
29522874,1
29524980,1
29525459,1
29530166,1
29530562,1
29530591,1
29530904,1
29531583,1
29531627,1
29531953,1
29532812,1
29534647,1
29535335,1
29535922,1
29537865,1
29537940,1
29539453,1
29539710,1
29539854,1
29540338,1
29543213,1
29543628,1
29543698,1
29543909,1
29545320,1
29546298,1
29547688,1
29548442,1
29551637,1
29551801,1
29552051,1
29552430,1
29552544,1
29552600,1
29555963,1
29557882,1
29558888,1
29561088,1
29561114,1
29564228,1
29564256,1
29564295,1
29564532,1
29565004,1
29565104,1
29565120,1
29565563,1
29565784,1
29567552,1
29571122,1
29571218,1
29571289,1
29572087,1
29572890,1
29572949,1
29573120,1
29575147,1
29575508,1
29575737,1
29580134,1
29580437,1
29581111,1
29581200,1
29582339,1
29584922,1
29585500,1
29586354,1
29587141,1
29587218,1
29588295,1
29588543,1
29588636,1
29589783,1
29589931,1
29590874,1
29595292,1
29596556,1
29597015,1
29598588,1
29599109,1
29599733,1
29599858,1
29600699,1
29606616,1
29608465,1
29608693,1
29608889,1
29608952,1
29609011,1
29611090,1
29611239,1
29612654,1
29612919,1
29613251,1
29617849,1
29619863,1
29620431,1
29620740,1
29621231,1
29622477,1
29625334,1
29627514,1
29627573,1
29627637,1
29628410,1
29629528,1
29630023,1
29632942,1
29633496,1
29634252,1
29634307,1
29634456,1
29634471,1
29635186,1
29635375,1
29636183,1
29637524,1
29638151,1
29638251,1
29639159,1
29640113,1
29640849,1
29641785,1
29643087,1
29643743,1
29644961,1
29645010,1
29647034,1
29649316,1
29650698,1
29651455,1
29653410,1
29653423,1
29654358,1
29656506,1
29656558,1
29658545,1
29659492,1
29659914,1
29660340,1
29661752,1
29663348,1
29663402,1
29664024,1
29664142,1
29666097,1
29666497,1
29666883,1
29666945,1
29668692,1
29669023,1
29669598,1
29670687,1
29672871,1
29673043,1
29674966,1
29675431,1
29676865,1
29677926,1
29679027,1
29679077,1
29679163,1
29684815,1
29685000,1
29686322,1
29686947,1
29687107,1
29687196,1
29687781,1
29690050,1
29691981,1
29692465,1
29693346,1
29694009,1
29694429,1
29698858,1
29699052,1
29700386,1
29700448,1
29701480,1
29701747,1
29705327,1
29706201,1
29706857,1
29707773,1
29710378,1
29713184,1
29713726,1
29714352,1
29714455,1
29715974,1
29716041,1
29716745,1
29717186,1
29717197,1
29718776,1
29718992,1
29720053,1
29720581,1
29720696,1
29721710,1
29722977,1
29724414,1
29724667,1
29725359,1
29725577,1
29726391,1
29728104,1
29728250,1
29728530,1
29728892,1
29729725,1
29729743,1
29730184,1
29730882,1
29731465,1
29732014,1
29733468,1
29735589,1
29735772,1
29735812,1
29737017,1
29738269,1
29738282,1
29738285,1
29738451,1
29738817,1
29739510,1
29739881,1
29740803,1
29741032,1
29741684,1
29744780,1
29745538,1
29745904,1
29747251,1
29748008,1
29748421,1
29749467,1
29750936,1
29754719,1
29754792,1
29755951,1
29756058,1
29757161,1
29758152,1
29758669,1
29759601,1
29759614,1
29760432,1
29760983,1
29761943,1
29762603,1
29762926,1
29763572,1
29764298,1
29764441,1
29764551,1
29765563,1
29765634,1
29768090,1
29768220,1
29770214,1
29770623,1
29771716,1
29774620,1
29774670,1
29778881,1
29778882,1
29779873,1
29780267,1
29780867,1
29781073,1
29782274,1
29782531,1
29784811,1
29785152,1
29785652,1
29787466,1
29788798,1
29788814,1
29789866,1
29791072,1
29792188,1
29792645,1
29793294,1
29793581,1
29794127,1
29795131,1
29795652,1
29795816,1
29797918,1
29798568,1
29798639,1
29799122,1
29800311,1
29800943,1
29801246,1
29802854,1
29803176,1
29804407,1
29806223,1
29806438,1
29806812,1
29806967,1
29807309,1
29809178,1
29809748,1
29809793,1
29810299,1
29810413,1
29810654,1
29810955,1
29811739,1
29812729,1
29814422,1
29814950,1
29817432,1
29818355,1
29819353,1
29820127,1
29821123,1
29821417,1
29822655,1
29823828,1
29824057,1
29825327,1
29825413,1
29826076,1
29826446,1
29826654,1
29828649,1
29829165,1
29830316,1
29830360,1
29831419,1
29832133,1
29832788,1
29833549,1
29834283,1
29834381,1
29836527,1
29838575,1
29840802,1
29841338,1
29842627,1
29843188,1
29843217,1
29844875,1
29846058,1
29846512,1
29847249,1
29850669,1
29850801,1
29852209,1
29852229,1
29852699,1
29853671,1
29854008,1
29854423,1
29855389,1
29855531,1
29855873,1
29857558,1
29857911,1
29858886,1
29859030,1
29859489,1
29861175,1
29861387,1
29861429,1
29861804,1
29861865,1
29864015,1
29864978,1
29866424,1
29866605,1
29867491,1
29867674,1
29868454,1
29868553,1
29868842,1
29869220,1
29869264,1
29870323,1
29872887,1
29874601,1
29878049,1
29878418,1
29879960,1
29881845,1
29882492,1
29882782,1
29883475,1
29887277,1
29887322,1
29887418,1
29888156,1
29891732,1
29893067,1
29896160,1
29898219,1
29899062,1
29900230,1
29901141,1
29903023,1
29903505,1
29910719,1
29913322,1
29916252,1
29917647,1
29924172,1
29933040,1
29933914,1
29934561,1
29935784,1
29947005,1
29953218,1
29956132,1
29960911,1
29962630,1
29966126,1
29968387,1
29968466,1
29972903,1
29973889,1
29977568,1
29980481,1
29982853,1
29983419,1
29984144,1
29984542,1
29984646,1
29989102,1
29989711,1
29990825,1
29994446,1
29994967,1
29999577,1
30000335,1
30001754,1
30003320,1
30004120,1
30006951,1
30016273,1
30024788,1
30026390,1
30028024,1
30028142,1
30028664,1
30032839,1
30037433,1
30041786,1
30055342,1
30057218,1
30057687,1
30066758,1
30071367,1
30080696,1
30082456,1
30083440,1
30096596,1
30096684,1
30096704,1
30103171,1
30104077,1
30107045,1
30117335,1
30119359,1
30120105,1
30124717,1
30127804,1
30131793,1
30149316,1
30149850,1
30150513,1
30153847,1
30160953,1
30162499,1
30170215,1
30172208,1
30173020,1
30174307,1
30176203,1
30178416,1
30180700,1
30181545,1
30185188,1
30185414,1
30186783,1
30191543,1
30194335,1
30194605,1
30194925,1
30195606,1
30201706,1
30202222,1
30204292,1
30211216,1
30213862,1
30216204,1
30217013,1
30218477,1
30219206,1
30219279,1
30219465,1
30224213,1
30238697,1
30241437,1
30244469,1
30259746,1
30260053,1
30260291,1
30260395,1
30261746,1
30264849,1
30266705,1
30271410,1
30273693,1
30285064,1
30287229,1
30291762,1
30295555,1
30301135,1
30301768,1
30303192,1
30309660,1
30310156,1
30313810,1
30322232,1
30327511,1
30330835,1
30333243,1
30333994,1
30334442,1
30335903,1
30336603,1
30346936,1
30348631,1
30363286,1
30365722,1
30365795,1
30368064,1
30369339,1
30369394,1
30370887,1
30373010,1
30380881,1
30387063,1
30390305,1
30395909,1
30399583,1
30400615,1
30401350,1
30404295,1
30410796,1
30411522,1
30414579,1
30415054,1
30418462,1
30418496,1
30418658,1
30420029,1
30420119,1
30422000,1
30423774,1
30426534,1
30427368,1
30428069,1
30432196,1
30432716,1
30432953,1
30435513,1
30436587,1
30439551,1
30443139,1
30444646,1
30451322,1
30454864,1
30469416,1
30471237,1
30475019,1
30483012,1
30483281,1
30483443,1
30483650,1
30486913,1
30489498,1
30492122,1
30492935,1
30494318,1
30507435,1
30508538,1
30508550,1
30512915,1
30517519,1
30521202,1
30533568,1
30534172,1
30535784,1
30546701,1
30556832,1
30558482,1
30558709,1
30564609,1
30569598,1
30572964,1
30582866,1
30583326,1
30584484,1
30584979,1
30585544,1
30585844,1
30586497,1
30588990,1
30589676,1
30591135,1
30594245,1
30594505,1
30596335,1
30599631,1
30606070,1
30608145,1
30613475,1
30617225,1
30623254,1
30637405,1
30648774,1
30654096,1
30658200,1
30661700,1
30670728,1
30676799,1
30679980,1
30683310,1
30683535,1
30688600,1
30689313,1
30692538,1
30694283,1
30695256,1
30699172,1
30699252,1
30701088,1
30701736,1
30705988,1
30708957,1
30712904,1
30713140,1
30713391,1
30715817,1
30716635,1
30719190,1
30720731,1
30723905,1
30724955,1
30727744,1
30729823,1
30730980,1
30731453,1
30733521,1
30734450,1
30736307,1
30736375,1
30737447,1
30752424,1
30752508,1
30754851,1
30772940,1
30774851,1
30775887,1
30778438,1
30786152,1
30787432,1
30787661,1
30792552,1
30793170,1
30802801,1
30804361,1
30805637,1
30808346,1
30810093,1
30811164,1
30811783,1
30812034,1
30818681,1
30826097,1
30826126,1
30826443,1
30840843,1
30845925,1
30848695,1
30852264,1
30857266,1
30861413,1
30871844,1
30880715,1
30881571,1
30882536,1
30892245,1
30892704,1
30895697,1
30896690,1
30897948,1
30902419,1
30902506,1
30908163,1
30908515,1
30909892,1
30910961,1
30911123,1
30921557,1
30923568,1
30925558,1
30928151,1
30929223,1
30942116,1
30946228,1
30948188,1
30953854,1
30960300,1
30960876,1
30961157,1
30964891,1
30968914,1
30969322,1
30970945,1
30971600,1
30972507,1
30972581,1
30974675,1
30974967,1
30975151,1
30980485,1
30984333,1
30989145,1
30991113,1
31005771,1
31008761,1
31009376,1
31016082,1
31022866,1
31024587,1
31028196,1
31033586,1
31036786,1
31037340,1
31040486,1
31051052,1
31051904,1
31058926,1
31060348,1
31069860,1
31070664,1
31071690,1
31072425,1
31074301,1
31081650,1
31082530,1
31100849,1
31105316,1
31106759,1
31110390,1
31124492,1
31127821,1
31133787,1
31135230,1
31138375,1
31138668,1
31138710,1
31139949,1
31141857,1
31143252,1
31146866,1
31147110,1
31147858,1
31148589,1
31150606,1
31151243,1
31153642,1
31153744,1
31185283,1
31187301,1
31190740,1
31200361,1
31201688,1
31202449,1
31202958,1
31208603,1
31214522,1
31214936,1
31232633,1
31234180,1
31234753,1
31239088,1
31243103,1
31246564,1
31261274,1
31269486,1
31273375,1
31277068,1
31279112,1
31279919,1
31281837,1
31281904,1
31284234,1
31290975,1
31297205,1
31298672,1
31298873,1
31300183,1
31300842,1
31322483,1
31328079,1
31328847,1
31329174,1
31329736,1
31332371,1
31332810,1
31333988,1
31338788,1
31341088,1
31343483,1
31346186,1
31348246,1
31351211,1
31351706,1
31353038,1
31355443,1
31359029,1
31360320,1
31360518,1
31361444,1
31364325,1
31366628,1
31367526,1
31367902,1
31368021,1
31368049,1
31368116,1
31384044,1
31389980,1
31391953,1
31392591,1
31393828,1
31395890,1
31397727,1
31398728,1
31400174,1
31402428,1
31405857,1
31406369,1
31406912,1
31408589,1
31409537,1
31411833,1
31412053,1
31412221,1
31418111,1
31424621,1
31429562,1
31430855,1
31431704,1
31433264,1
31436492,1
31437510,1
31441363,1
31443661,1
31446026,1
31448741,1
31451033,1
31452946,1
31453697,1
31454502,1
31454730,1
31458611,1
31461988,1
31470073,1
31470555,1
31470583,1
31471211,1
31474261,1
31475271,1
31475878,1
31476936,1
31477155,1
31480238,1
31481172,1
31481174,1
31481481,1
31483275,1
31484448,1
31485901,1
31488829,1
31489766,1
31491231,1
31503976,1
31504233,1
31505799,1
31507991,1
31508296,1
31509424,1
31509827,1
31510715,1
31511678,1
31512758,1
31513400,1
31514980,1
31534207,1
31535451,1
31540256,1
31541175,1
31546261,1
31551524,1
31552219,1
31552345,1
31553953,1
31555973,1
31556901,1
31557132,1
31566770,1
31570931,1
31571487,1
31572997,1
31577064,1
31582891,1
31590111,1
31594711,1
31595982,1
31596599,1
31600798,1
31602300,1
31604003,1
31605073,1
31612835,1
31627378,1
31631905,1
31633933,1
31634263,1
31639210,1
31643107,1
31644420,1
31646996,1
31651457,1
31651466,1
31652098,1
31659430,1
31667387,1
31667896,1
31669966,1
31671092,1
31671176,1
31671181,1
31671352,1
31672573,1
31672594,1
31672600,1
31672976,1
31673968,1
31674051,1
31675161,1
31679235,1
31680263,1
31682208,1
31683912,1
31694537,1
31694684,1
31700362,1
31706497,1
31707311,1
31708077,1
31709528,1
31710018,1
31711044,1
31711296,1
31715955,1
31717823,1
31719000,1
31719511,1
31730834,1
31731285,1
31738075,1
31740910,1
31741768,1
31743803,1
31746734,1
31746892,1
31755942,1
31763447,1
31764029,1
31770882,1
31772712,1
31773046,1
31774441,1
31774788,1
31774884,1
31778408,1
31781843,1
31782587,1
31782592,1
31782889,1
31783131,1
31784753,1
31785247,1
31786272,1
31791107,1
31791820,1
31801167,1
31804836,1
31814121,1
31815135,1
31829416,1
31830448,1
31831619,1
31834520,1
31837207,1
31842042,1
31843416,1
31846009,1
31846458,1
31850475,1
31851273,1
31854309,1
31854344,1
31854739,1
31855456,1
31856734,1
31858212,1
31858371,1
31860424,1
31860942,1
31866082,1
31869803,1
31873563,1
31876175,1
31876246,1
31876812,1
31877849,1
31878966,1
31879587,1
31880831,1
31880837,1
31882346,1
31884037,1
31888611,1
31890545,1
31899736,1
31902051,1
31903741,1
31907451,1
31913473,1
31916599,1
31917924,1
31923991,1
31924941,1
31927758,1
31929425,1
31930541,1
31930739,1
31931568,1
31936422,1
31937615,1
31939031,1
31948679,1
31948969,1
31950733,1
31951315,1
31954033,1
31954286,1
31954482,1
31956497,1
31957015,1
31960310,1
31960505,1
31961341,1
31961600,1
31963459,1
31964544,1
31969815,1
31971606,1
31973125,1
31978254,1
31980112,1
31982790,1
31983577,1
31985051,1
31985618,1
31989013,1
31991625,1
31993006,1
31993218,1
32003017,1
32004595,1
32010364,1
32012106,1
32013362,1
32014335,1
32020168,1
32026300,1
32026990,1
32027921,1
32034016,1
32035460,1
32035871,1
32037560,1
32042265,1
32064695,1
32065104,1
32068283,1
32071524,1
32072295,1
32075778,1
32078042,1
32080033,1
32082772,1
32083638,1
32084564,1
32084651,1
32089358,1
32096256,1
32097106,1
32102241,1
32104880,1
32105172,1
32108731,1
32112148,1
32113054,1
32117033,1
32120829,1
32122853,1
32124459,1
32125450,1
32130797,1
32134384,1
32139777,1
32142527,1
32143335,1
32145957,1
32146378,1
32150999,1
32151083,1
32151802,1
32152117,1
32152858,1
32154832,1
32162224,1
32164799,1
32168357,1
32173366,1
32176829,1
32177042,1
32183979,1
32184024,1
32184515,1
32187323,1
32187459,1
32188997,1
32190506,1
32197603,1
32199503,1
32203403,1
32209714,1
32210550,1
32211541,1
32211549,1
32212137,1
32214298,1
32226142,1
32230849,1
32235883,1
32236856,1
32242381,1
32245257,1
32261536,1
32279845,1
32285027,1
32296687,1
32301533,1
32306010,1
32312520,1
32315160,1
32315941,1
32318538,1
32321134,1
32321842,1
32327092,1
32330097,1
32332718,1
32332860,1
32338446,1
32356698,1
32359725,1
32365067,1
32367463,1
32372343,1
32375031,1
32375589,1
32376514,1
32385683,1
32386225,1
32387275,1
32389586,1
32392406,1
32394861,1
32397293,1
32400707,1
32400917,1
32402543,1
32405286,1
32405404,1
32411544,1
